#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA28BE
#Date Time: 2023-05-24 14:48:31.588
#Sample rate: 558659Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 800 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.007741033856268892,0.06745840620826683,-1.320649962004811
-0.007739243856268892,0.06745840620826683,-1.320649962004811
-0.007737453856268892,0.06376018135568304,-1.3243573129858488
-0.007735663856268892,0.06745840620826683,-1.320649962004811
-0.007733873856268892,0.06745840620826683,-1.3243573129858488
-0.007732083856268892,0.06006195650310091,-1.320649962004811
-0.007730293856268892,0.06376018135568304,-1.320649962004811
-0.007728503856268892,0.06745840620826683,-1.320649962004811
-0.007726713856268892,0.06376018135568304,-1.320649962004811
-0.007724923856268892,0.06745840620826683,-1.320649962004811
-0.007723133856268892,0.06006195650309923,-1.3243573129858488
-0.007721343856268892,0.06376018135568304,-1.3169426110237734
-0.007719553856268892,0.06376018135568304,-1.320649962004811
-0.007717763856268892,0.06745840620826683,-1.3169426110237734
-0.007715973856268892,0.05636373165051543,-1.320649962004811
-0.007714183856268892,0.06006195650309923,-1.3243573129858488
-0.007712393856268892,0.06376018135568304,-1.320649962004811
-0.007710603856268892,0.06006195650309923,-1.3169426110237734
-0.007708813856268892,0.06006195650309923,-1.320649962004811
-0.007707023856268892,0.06376018135568304,-1.320649962004811
-0.007705233856268892,0.05636373165051543,-1.320649962004811
-0.007703443856268892,0.05636373165051543,-1.320649962004811
-0.007701653856268892,0.05636373165051543,-1.320649962004811
-0.007699863856268892,0.06006195650309923,-1.3243573129858488
-0.007698073856268892,0.06006195650309923,-1.3169426110237734
-0.007696283856268892,0.06376018135568304,-1.320649962004811
-0.007694493856268892,0.06006195650309923,-1.320649962004811
-0.007692703856268892,0.05636373165051543,-1.3169426110237734
-0.007690913856268892,0.05266550679793163,-1.3169426110237734
-0.007689123856268892,0.05266550679793163,-1.320649962004811
-0.007687333856268892,0.048967281945347836,-1.3169426110237734
-0.007685543856268892,0.05636373165051543,-1.320649962004811
-0.007683753856268892,0.05636373165051543,-1.3169426110237734
-0.007681963856268892,0.05636373165051543,-1.3169426110237734
-0.007680173856268892,0.05636373165051543,-1.320649962004811
-0.007678383856268892,0.05636373165051543,-1.3169426110237734
-0.007676593856268892,0.05266550679793163,-1.3243573129858488
