#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA28BE
#Date Time: 2023-05-24 14:48:30.725
#Sample rate: 558659Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 800 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.007741463474786932,0.05636373165051543,-1.3169426110237734
-0.007739673474786932,0.0489672819453512,-1.3206499620048093
-0.007737883474786931,0.048967281945347836,-1.320649962004811
-0.0077360934747869314,0.048967281945347836,-1.320649962004811
-0.007734303474786932,0.05266550679793163,-1.320649962004811
-0.007732513474786931,0.048967281945347836,-1.3169426110237734
-0.007730723474786931,0.048967281945347836,-1.3169426110237734
-0.0077289334747869315,0.048967281945347836,-1.320649962004811
-0.007727143474786932,0.048967281945347836,-1.320649962004811
-0.007725353474786931,0.048967281945347836,-1.3169426110237734
-0.007723563474786931,0.05266550679793163,-1.3169426110237734
-0.0077217734747869315,0.048967281945347836,-1.3169426110237734
-0.007719983474786932,0.048967281945347836,-1.320649962004811
-0.007718193474786931,0.04157083224018024,-1.320649962004811
-0.007716403474786931,0.045269057092764034,-1.3243573129858488
-0.0077146134747869315,0.045269057092764034,-1.3243573129858488
-0.007712823474786932,0.04157083224018024,-1.3243573129858488
-0.007711033474786931,0.045269057092764034,-1.320649962004811
-0.007709243474786931,0.045269057092764034,-1.3169426110237734
-0.0077074534747869315,0.045269057092764034,-1.3169426110237734
-0.007705663474786932,0.048967281945347836,-1.3169426110237734
-0.007703873474786931,0.045269057092764034,-1.3243573129858488
-0.007702083474786931,0.04157083224018024,-1.320649962004811
-0.0077002934747869315,0.04157083224018024,-1.3243573129858488
-0.007698503474786932,0.045269057092764034,-1.3243573129858488
-0.007696713474786931,0.045269057092764034,-1.3280646639668865
-0.007694923474786931,0.04157083224018024,-1.320649962004811
-0.0076931334747869316,0.048967281945347836,-1.3243573129858488
-0.007691343474786932,0.04157083224018024,-1.3169426110237734
-0.007689553474786931,0.03787260738759644,-1.3243573129858488
-0.007687763474786931,0.04157083224018024,-1.320649962004811
-0.007685973474786932,0.03787260738759644,-1.320649962004811
-0.007684183474786932,0.04157083224018024,-1.320649962004811
-0.007682393474786931,0.04157083224018024,-1.3169426110237734
-0.007680603474786931,0.034174382535012635,-1.320649962004811
-0.007678813474786932,0.034174382535012635,-1.320649962004811
-0.007677023474786932,0.03787260738759644,-1.320649962004811
-0.007675233474786931,0.03787260738759644,-1.320649962004811
-0.007673443474786931,0.034174382535012635,-1.3169426110237734
-0.007671653474786932,0.04157083224018024,-1.3169426110237734
-0.007669863474786932,0.04157083224018024,-1.3243573129858455
-0.007668073474786931,0.04157083224018024,-1.320649962004811
-0.007666283474786931,0.03787260738759644,-1.3243573129858488
-0.007664493474786932,0.034174382535012635,-1.320649962004811
-0.007662703474786931,0.034174382535012635,-1.3243573129858488
