#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA28BE
#Date Time: 2023-05-24 14:52:42.039
#Sample rate: 17809.4Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 800 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.1977333448094512,-0.07677236304250135,-1.3169426110237734
-0.1976771948094512,-0.08786703760025275,-1.3169426110237734
-0.1976210448094512,-0.09526348730542035,-1.3169426110237734
-0.1975648948094512,-0.10265993701058794,-1.3169426110237734
-0.19750874480945121,-0.11005638671575554,-1.3169426110237734
-0.1974525948094512,-0.11745283642092315,-1.3169426110237734
-0.1973964448094512,-0.12484928612609074,-1.3169426110237734
-0.1973402948094512,-0.13224573583125834,-1.3169426110237734
-0.1972841448094512,-0.13594396068384215,-1.3169426110237734
-0.1972279948094512,-0.1396421855364293,-1.3169426110237734
-0.1971718448094512,-0.14703863524159355,-1.3169426110237734
-0.1971156948094512,-0.14703863524159355,-1.3169426110237734
-0.1970595448094512,-0.15443508494676114,-1.3169426110237734
-0.1970033948094512,-0.15813330979934495,-1.3169426110237734
-0.1969472448094512,-0.16183153465192873,-1.3169426110237734
-0.19689109480945122,-0.16552975950451085,-1.3169426110237734
-0.1968349448094512,-0.16552975950451254,-1.3169426110237734
-0.1967787948094512,-0.16922798435709635,-1.3169426110237734
-0.1967226448094512,-0.16922798435709635,-1.3169426110237734
-0.1966664948094512,-0.17292620920968013,-1.3169426110237734
-0.1966103448094512,-0.17292620920968013,-1.3169426110237734
-0.19655419480945122,-0.17292620920968013,-1.3169426110237734
-0.1964980448094512,-0.17662443406226394,-1.3169426110237734
-0.1964418948094512,-0.17662443406226394,-1.3169426110237734
-0.1963857448094512,-0.17662443406226394,-1.3169426110237734
-0.1963295948094512,-0.18032265891484775,-1.3169426110237734
-0.1962734448094512,-0.18032265891484775,-1.3169426110237734
-0.19621729480945121,-0.18032265891484775,-1.3169426110237734
-0.1961611448094512,-0.18032265891484775,-1.3169426110237734
-0.1961049948094512,-0.17662443406226394,-1.3169426110237734
-0.1960488448094512,-0.17662443406226394,-1.3169426110237734
-0.1959926948094512,-0.17662443406226394,-1.3169426110237734
-0.1959365448094512,-0.17662443406226225,-1.3169426110237734
-0.1958803948094512,-0.17292620920968013,-1.3169426110237734
-0.1958242448094512,-0.17292620920968013,-1.3169426110237734
-0.1957680948094512,-0.17292620920968013,-1.3169426110237734
-0.1957119448094512,-0.17292620920968013,-1.3169426110237734
-0.1956557948094512,-0.17292620920968013,-1.3169426110237734
-0.19559964480945122,-0.17292620920968013,-1.3169426110237734
-0.1955434948094512,-0.17292620920968013,-1.3169426110237734
-0.1954873448094512,-0.17292620920968013,-1.3169426110237734
-0.1954311948094512,-0.17292620920968013,-1.3169426110237734
-0.1953750448094512,-0.16922798435709635,-1.3169426110237734
-0.1953188948094512,-0.16922798435709635,-1.3169426110237734
-0.19526274480945122,-0.16922798435709635,-1.3169426110237734
-0.1952065948094512,-0.16552975950451254,-1.3169426110237734
-0.1951504448094512,-0.16552975950451254,-1.3169426110237734
-0.1950942948094512,-0.16552975950451254,-1.3169426110237734
-0.1950381448094512,-0.16552975950451254,-1.3169426110237734
-0.1949819948094512,-0.16552975950451254,-1.3169426110237734
-0.19492584480945122,-0.16183153465192873,-1.3169426110237734
-0.1948696948094512,-0.16183153465192873,-1.3169426110237734
-0.1948135448094512,-0.16183153465192873,-1.3169426110237734
-0.1947573948094512,-0.16183153465192873,-1.3169426110237734
-0.1947012448094512,-0.16183153465192873,-1.3169426110237734
-0.1946450948094512,-0.15813330979934495,-1.3169426110237734
-0.19458894480945121,-0.15813330979934495,-1.3169426110237734
-0.1945327948094512,-0.15813330979934495,-1.3169426110237734
-0.1944766448094512,-0.15443508494676114,-1.3169426110237734
-0.1944204948094512,-0.15443508494676114,-1.3169426110237734
-0.1943643448094512,-0.15443508494676114,-1.3169426110237734
-0.19430819480945122,-0.15073686009417903,-1.3169426110237734
-0.1942520448094512,-0.15073686009417733,-1.3169426110237734
-0.1941958948094512,-0.14703863524159355,-1.3169426110237734
-0.1941397448094512,-0.14703863524159355,-1.3169426110237734
-0.1940835948094512,-0.14703863524159355,-1.3169426110237734
-0.1940274448094512,-0.14703863524159355,-1.3169426110237734
-0.19397129480945122,-0.14334041038900974,-1.3169426110237734
-0.1939151448094512,-0.14334041038900974,-1.3169426110237734
-0.1938589948094512,-0.14334041038900974,-1.3169426110237734
-0.1938028448094512,-0.14334041038900974,-1.320649962004811
-0.1937466948094512,-0.13964218553642593,-1.3169426110237734
-0.1936905448094512,-0.13964218553642593,-1.3169426110237734
-0.19363439480945122,-0.13594396068384215,-1.3169426110237734
-0.1935782448094512,-0.13594396068384215,-1.3169426110237734
-0.1935220948094512,-0.13224573583125834,-1.3169426110237734
-0.1934659448094512,-0.13224573583125834,-1.3169426110237734
-0.1934097948094512,-0.12854751097867453,-1.3169426110237734
-0.1933536448094512,-0.12854751097867453,-1.3169426110237734
-0.19329749480945121,-0.12854751097867453,-1.3169426110237734
-0.1932413448094512,-0.12484928612609074,-1.3169426110237734
-0.1931851948094512,-0.12484928612609074,-1.3169426110237734
-0.1931290448094512,-0.12484928612609074,-1.3169426110237734
-0.1930728948094512,-0.12115106127350694,-1.3169426110237734
-0.1930167448094512,-0.12115106127350694,-1.3169426110237734
-0.1929605948094512,-0.12115106127350694,-1.3169426110237734
-0.1929044448094512,-0.12115106127350694,-1.3169426110237734
-0.1928482948094512,-0.11745283642092315,-1.3169426110237734
-0.1927921448094512,-0.11375461156833934,-1.3169426110237734
-0.1927359948094512,-0.11375461156833934,-1.3169426110237734
-0.19267984480945122,-0.11005638671575722,-1.3169426110237734
-0.1926236948094512,-0.11005638671575554,-1.3169426110237734
-0.1925675448094512,-0.11005638671575554,-1.3169426110237734
-0.1925113948094512,-0.10635816186317175,-1.3169426110237734
-0.1924552448094512,-0.10635816186317175,-1.3169426110237734
-0.1923990948094512,-0.10635816186317175,-1.3169426110237734
-0.19234294480945122,-0.10635816186317175,-1.3169426110237734
-0.1922867948094512,-0.10635816186317175,-1.3169426110237734
-0.1922306448094512,-0.10265993701058794,-1.3169426110237734
-0.1921744948094512,-0.10265993701058794,-1.3169426110237734
-0.1921183448094512,-0.10265993701058794,-1.3169426110237734
-0.1920621948094512,-0.10265993701058794,-1.3169426110237734
-0.19200604480945122,-0.10265993701058794,-1.3169426110237734
-0.1919498948094512,-0.09896171215800414,-1.3169426110237734
-0.1918937448094512,-0.09896171215800414,-1.3169426110237734
-0.1918375948094512,-0.09896171215800414,-1.3169426110237734
-0.1917814448094512,-0.09526348730542035,-1.3169426110237734
-0.1917252948094512,-0.09526348730542035,-1.3169426110237734
-0.19166914480945121,-0.09526348730542035,-1.3169426110237734
-0.1916129948094512,-0.09156526245283655,-1.3169426110237734
-0.1915568448094512,-0.09526348730542035,-1.3169426110237734
-0.1915006948094512,-0.09156526245283655,-1.3169426110237734
-0.1914445448094512,-0.09156526245283655,-1.3169426110237734
-0.19138839480945122,-0.09156526245283655,-1.3169426110237734
-0.1913322448094512,-0.09156526245283655,-1.3169426110237734
-0.1912760948094512,-0.09156526245283655,-1.3169426110237734
-0.1912199448094512,-0.09156526245283655,-1.3169426110237734
-0.1911637948094512,-0.09156526245283655,-1.3169426110237734
-0.1911076448094512,-0.08786703760025275,-1.3169426110237734
-0.19105149480945122,-0.08786703760025275,-1.320649962004811
-0.1909953448094512,-0.08786703760025275,-1.3169426110237734
-0.1909391948094512,-0.08786703760025275,-1.3169426110237734
-0.1908830448094512,-0.08786703760025275,-1.3169426110237734
-0.1908268948094512,-0.08786703760025275,-1.3169426110237734
-0.1907707448094512,-0.08416881274766895,-1.3169426110237734
-0.19071459480945122,-0.08047058789508515,-1.3169426110237734
-0.1906584448094512,-0.08047058789508515,-1.3169426110237734
-0.1906022948094512,-0.08416881274766895,-1.3169426110237734
-0.1905461448094512,-0.08416881274766895,-1.3169426110237734
-0.1904899948094512,-0.08047058789508515,-1.3169426110237734
-0.1904338448094512,-0.08047058789508515,-1.3169426110237734
-0.19037769480945121,-0.08047058789508515,-1.3169426110237734
-0.1903215448094512,-0.08047058789508515,-1.3169426110237734
