#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA28BE
#Date Time: 2023-05-24 14:52:51.535
#Sample rate: 17809.4Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 800 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.1977553706449468,-0.043488339369247155,-1.3169426110237734
-0.19769922064494677,-0.050884789074419796,-1.3132352600427357
-0.1976430706449468,-0.06197946363216615,-1.3132352600427357
-0.19758692064494676,-0.06937591333734049,-1.3132352600427357
-0.19753077064494678,-0.0767723630425047,-1.3132352600427357
-0.1974746206449468,-0.08416881274766895,-1.3132352600427357
-0.19741847064494678,-0.09156526245283991,-1.3132352600427375
-0.1973623206449468,-0.09896171215800414,-1.3169426110237734
-0.19730617064494677,-0.1026599370105913,-1.3169426110237716
-0.1972500206449468,-0.11005638671575722,-1.3132352600427375
-0.1971938706449468,-0.11375461156833934,-1.3169426110237734
-0.19713772064494678,-0.1174528364209265,-1.3169426110237734
-0.1970815706449468,-0.12484928612609074,-1.3169426110237734
-0.19702542064494677,-0.12484928612609242,-1.3169426110237734
-0.1969692706449468,-0.12854751097867453,-1.3169426110237734
-0.19691312064494682,-0.13224573583125665,-1.3169426110237734
-0.19685697064494678,-0.13594396068384215,-1.3169426110237734
-0.1968008206449468,-0.13594396068384215,-1.3169426110237734
-0.19674467064494677,-0.13964218553642593,-1.3169426110237716
-0.1966885206449468,-0.13964218553642593,-1.3132352600427357
-0.19663237064494676,-0.14334041038900974,-1.3169426110237734
-0.1965762206449468,-0.14334041038900974,-1.3169426110237734
-0.1965200706449468,-0.14334041038900974,-1.3169426110237734
-0.19646392064494678,-0.14334041038901144,-1.3132352600427357
-0.1964077706449468,-0.14703863524159355,-1.3132352600427357
-0.19635162064494677,-0.14703863524159355,-1.3169426110237734
-0.1962954706449468,-0.14703863524159355,-1.3169426110237734
-0.1962393206449468,-0.14703863524159355,-1.3132352600427357
-0.19618317064494678,-0.14703863524159355,-1.3169426110237734
-0.1961270206449468,-0.14703863524159355,-1.3169426110237734
-0.19607087064494677,-0.14703863524159355,-1.3169426110237716
-0.1960147206449468,-0.14703863524159355,-1.3132352600427357
