#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA28BE
#Date Time: 2023-05-24 14:52:41.031
#Sample rate: 17809.4Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 800 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.1977079576938291,-0.08416881274766895,-1.3169426110237734
-0.1976518076938291,-0.09526348730542035,-1.3169426110237734
-0.19759565769382909,-0.10265993701058794,-1.3169426110237734
-0.19753950769382908,-0.11005638671575554,-1.3169426110237734
-0.1974833576938291,-0.11745283642092315,-1.3169426110237734
-0.1974272076938291,-0.12484928612609074,-1.3169426110237734
-0.1973710576938291,-0.13224573583125834,-1.3169426110237734
-0.1973149076938291,-0.13964218553642593,-1.3169426110237734
-0.19725875769382908,-0.14334041038900974,-1.3169426110237734
-0.19720260769382908,-0.14703863524159524,-1.3169426110237734
-0.1971464576938291,-0.15073686009417733,-1.3169426110237734
-0.1970903076938291,-0.15443508494676114,-1.3169426110237734
-0.1970341576938291,-0.15813330979934495,-1.3169426110237734
-0.1969780076938291,-0.16183153465192873,-1.3169426110237734
-0.19692185769382908,-0.16552975950451254,-1.3169426110237734
-0.1968657076938291,-0.16922798435709466,-1.3169426110237734
-0.1968095576938291,-0.16922798435709635,-1.3169426110237734
-0.1967534076938291,-0.16922798435709635,-1.3169426110237734
-0.1966972576938291,-0.17292620920968013,-1.3169426110237734
-0.1966411076938291,-0.17292620920968013,-1.3169426110237734
-0.19658495769382908,-0.17662443406226394,-1.3169426110237734
-0.1965288076938291,-0.17662443406226394,-1.3169426110237734
-0.1964726576938291,-0.18032265891484775,-1.3169426110237734
-0.1964165076938291,-0.18032265891484775,-1.3169426110237734
-0.1963603576938291,-0.18032265891484775,-1.3169426110237734
-0.19630420769382909,-0.18032265891484775,-1.3169426110237734
-0.19624805769382908,-0.18402088376743153,-1.320649962004811
-0.1961919076938291,-0.18402088376743153,-1.3169426110237734
-0.1961357576938291,-0.18402088376743153,-1.3169426110237734
-0.1960796076938291,-0.18032265891484775,-1.3169426110237734
