#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AA28BE
#Date Time: 2023-05-24 14:52:14.536
#Sample rate: 17809.4Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 800 mV Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-0.19773643033219912,-0.024997215106328158,-1.3169426110237734
-0.19768028033219912,-0.03609188966407956,-1.3169426110237734
-0.1976241303321991,-0.04718656422183096,-1.3169426110237734
-0.1975679803321991,-0.054583013926998554,-1.3169426110237734
-0.19751183033219913,-0.06197946363216615,-1.3169426110237734
-0.19745568033219912,-0.06937591333733376,-1.3169426110237734
-0.19739953033219912,-0.07677236304250135,-1.3169426110237734
-0.19734338033219911,-0.08416881274766895,-1.3169426110237734
-0.1972872303321991,-0.08786703760025275,-1.3169426110237734
-0.1972310803321991,-0.09156526245283991,-1.3169426110237734
-0.19717493033219913,-0.09896171215800414,-1.3169426110237734
-0.19711878033219912,-0.10265993701058794,-1.3169426110237734
-0.19706263033219912,-0.11005638671575554,-1.3169426110237734
-0.1970064803321991,-0.11375461156833934,-1.3169426110237734
-0.1969503303321991,-0.11745283642092315,-1.3169426110237734
-0.19689418033219913,-0.12115106127350526,-1.3169426110237734
-0.19683803033219913,-0.12484928612609074,-1.3169426110237734
-0.19678188033219912,-0.12854751097867453,-1.3169426110237734
-0.19672573033219912,-0.12854751097867453,-1.3169426110237734
-0.1966695803321991,-0.13224573583125834,-1.3169426110237734
-0.1966134303321991,-0.13224573583125834,-1.3169426110237734
-0.19655728033219913,-0.13594396068384215,-1.3169426110237734
-0.19650113033219913,-0.13964218553642593,-1.3169426110237734
-0.19644498033219912,-0.13964218553642593,-1.3169426110237734
-0.19638883033219912,-0.13964218553642593,-1.3169426110237734
-0.1963326803321991,-0.14334041038900974,-1.3169426110237734
-0.1962765303321991,-0.14334041038900974,-1.3169426110237734
-0.19622038033219913,-0.14703863524159355,-1.3169426110237734
-0.19616423033219912,-0.14703863524159355,-1.3169426110237734
-0.19610808033219912,-0.15073686009417733,-1.3169426110237734
-0.19605193033219911,-0.15073686009417733,-1.3169426110237734
-0.1959957803321991,-0.15073686009417733,-1.3169426110237734
-0.1959396303321991,-0.15443508494675945,-1.3169426110237734
-0.19588348033219913,-0.15073686009417733,-1.3169426110237734
-0.19582733033219912,-0.15073686009417733,-1.3169426110237734
-0.19577118033219912,-0.15813330979934495,-1.3169426110237734
-0.1957150303321991,-0.15813330979934495,-1.3169426110237734
-0.1956588803321991,-0.15443508494676114,-1.3169426110237734
-0.19560273033219913,-0.15443508494676114,-1.3169426110237734
-0.19554658033219913,-0.15443508494676114,-1.3169426110237734
-0.19549043033219912,-0.15443508494676114,-1.3169426110237734
-0.19543428033219912,-0.15443508494676114,-1.3169426110237734
-0.1953781303321991,-0.15443508494676114,-1.3169426110237734
-0.1953219803321991,-0.15813330979934495,-1.3169426110237734
-0.19526583033219913,-0.15443508494676114,-1.3169426110237734
-0.19520968033219913,-0.15443508494676114,-1.3169426110237734
-0.19515353033219912,-0.15813330979934495,-1.3169426110237734
-0.19509738033219912,-0.15813330979934495,-1.3169426110237734
-0.1950412303321991,-0.15813330979934495,-1.3169426110237734
-0.1949850803321991,-0.15813330979934495,-1.3169426110237734
-0.19492893033219913,-0.15813330979934495,-1.3169426110237734
-0.19487278033219912,-0.15813330979934495,-1.3169426110237734
